,stellar_mass_bin_center,completeness
0,6.374331474304199,0.5507191256427263
1,6.489140432708117,0.5507193138326955
2,6.603949391112035,0.5507196902130196
3,6.718758349515954,0.5507202547844703
4,6.833567307919872,0.5507234540445561
5,6.94837626632379,0.5507300408735408
6,7.063185224727708,0.5507383216820975
7,7.177994183131626,0.5507530019092884
8,7.292803141535545,0.5507756231077623
9,7.407612099939463,0.5508144009367396
10,7.522421058343381,0.550870353165887
11,7.637230016747299,0.5509394655525879
12,7.752038975151217,0.5510399043728366
13,7.866847933555136,0.5511771356809698
14,7.981656891959054,0.5513425731274638
15,8.096465850362971,0.5515671186912858
16,8.211274808766891,0.551861982626609
17,8.32608376717081,0.552256522706066
18,8.440892725574727,0.5527878173173855
19,8.555701683978645,0.5534282477463293
20,8.670510642382563,0.5541719077856493
21,8.785319600786481,0.555109414880975
22,8.9001285591904,0.5562475989889608
23,9.014937517594317,0.5577039408751071
24,9.129746475998235,0.5596392242877677
25,9.244555434402155,0.5621891397729798
26,9.359364392806073,0.5657150239622137
27,9.474173351209991,0.5709523544593211
28,9.58898230961391,0.5786429788738263
29,9.703791268017827,0.5893357655631107
30,9.818600226421745,0.6039429193047919
31,9.933409184825663,0.6213074110366228
32,10.048218143229581,0.6386549414440646
33,10.1630271016335,0.6537604030712046
34,10.27783606003742,0.6658955247089557
35,10.392645018441335,0.6772561811563371
36,10.507453976845255,0.6910166796683472
37,10.622262935249173,0.7096956329324909
38,10.737071893653091,0.735771112063224
39,10.85188085205701,0.7712314097936646
40,10.966689810460927,0.816806257398521
41,11.081498768864845,0.871164323130364
42,11.196307727268763,0.9121998265023509
43,11.311116685672683,0.9379456779900465
44,11.4259256440766,0.9612789816466191
45,11.54073460248052,0.9801391707741375
46,11.655543560884436,0.990804920068913
47,11.770352519288355,0.9955596934756141
48,11.885161477692273,0.998231340643792
