,stellar_mass_bin_center,completeness
0,6.22780179977417,0.1370828990228241
1,6.345601665730379,0.13708292783470774
2,6.463401531686588,0.13708296625057143
3,6.581201397642797,0.13708324476622696
4,6.699001263599007,0.13708376338460132
5,6.816801129555215,0.13708474300779283
6,6.934600995511425,0.1370859147323514
7,7.052400861467634,0.13708722094071574
8,7.170200727423843,0.1370888576829999
9,7.288000593380052,0.1370907662375433
10,7.405800459336262,0.1370929437974702
11,7.52360032529247,0.1370958198225038
12,7.64140019124868,0.1370993994995152
13,7.759200057204889,0.13710476683243647
14,7.876999923161097,0.13711188554998163
15,7.994799789117307,0.13712090090264342
16,8.112599655073517,0.13713243954389923
17,8.230399521029724,0.1371463502114481
18,8.348199386985934,0.1371624142483855
19,8.465999252942144,0.13718042859383497
20,8.583799118898353,0.13720009077362919
21,8.701598984854563,0.1372291311552125
22,8.81939885081077,0.1372779279333024
23,8.93719871676698,0.13735534162198323
24,9.05499858272319,0.1374538561168683
25,9.172798448679398,0.1375679970780274
26,9.290598314635607,0.13770246037941897
27,9.408398180591817,0.1378809567943794
28,9.526198046548025,0.13806015605694136
29,9.643997912504235,0.138270626924066
30,9.761797778460444,0.138553938103335
31,9.879597644416654,0.13896691155044072
32,9.997397510372863,0.13964758334047878
33,10.115197376329071,0.14081045991703728
34,10.23299724228528,0.142640182122822
35,10.35079710824149,0.14557171793518434
36,10.468596974197698,0.1504015911592768
37,10.586396840153908,0.15835376845554555
38,10.704196706110118,0.17407423732677163
39,10.821996572066325,0.20991649944249835
40,10.939796438022537,0.2820029459779956
41,11.057596303978745,0.40461036264537753
42,11.175396169934954,0.5988508314889363
43,11.293196035891164,0.8575217916429392
44,11.410995901847372,0.980628342445143
45,11.528795767803581,0.995932717965474
46,11.646595633759791,0.9992937853107344
47,11.764395499715999,0.9996033562166285
48,11.882195365672208,1.0
