,stellar_mass_bin_center,completeness
0,6.319121837615967,0.04491318411977898
1,6.435057951479542,0.04491319295534255
2,6.550994065343117,0.04491320709225149
3,6.666930179206693,0.04491325127014928
4,6.782866293070268,0.04491331135222975
5,6.898802406933843,0.04491344388679917
6,7.014738520797418,0.044913647107991485
7,7.130674634660993,0.044913853397327265
8,7.246610748524569,0.0449141268420256
9,7.362546862388144,0.0449144484728443
10,7.478482976251719,0.04491478331173401
11,7.594419090115294,0.044915128293497565
12,7.710355203978869,0.044915584623053145
13,7.826291317842445,0.04491608514825601
14,7.942227431706019,0.04491661433613518
15,8.058163545569595,0.04491717833283366
16,8.174099659433171,0.04491799018480944
17,8.290035773296745,0.04491900771339557
18,8.405971887160321,0.04492091878098273
19,8.521908001023895,0.044924025839739985
20,8.637844114887471,0.044934434491956346
21,8.753780228751047,0.044956713274654864
22,8.869716342614621,0.04498183137643941
23,8.985652456478197,0.045005558367713396
24,9.101588570341772,0.04503060136637961
25,9.217524684205348,0.04507378234075073
26,9.333460798068923,0.04515118797640434
27,9.449396911932498,0.04528320378206741
28,9.565333025796072,0.045496000571760654
29,9.681269139659648,0.04585200719193769
30,9.797205253523224,0.04647157824444456
31,9.9131413673868,0.04759057769434266
32,10.029077481250374,0.04947412678997202
33,10.145013595113948,0.05234072296394631
34,10.260949708977524,0.05683799186951891
35,10.3768858228411,0.06413375937880747
36,10.492821936704676,0.07585561850815514
37,10.60875805056825,0.09415948166727564
38,10.724694164431824,0.12248780447877552
39,10.8406302782954,0.16854056522380176
40,10.956566392158976,0.2452406954946857
41,11.072502506022552,0.37303917476408666
42,11.188438619886126,0.5804046073108375
43,11.3043747337497,0.8744658463197273
44,11.420310847613276,0.9709335648660459
45,11.536246961476852,0.9855153784922944
46,11.652183075340428,0.9920391810740183
47,11.768119189204002,0.9926741914477968
48,11.884055303067576,0.9918955425484016
