,stellar_mass_bin_center,completeness
0,6.0810441970825195,0.07477376624100487
1,6.201836021579042,0.07477377788263301
2,6.322627846075564,0.07477383997137768
3,6.443419670572086,0.07477403011879964
4,6.564211495068609,0.07477454235748271
5,6.685003319565131,0.07477529908656107
6,6.805795144061653,0.07477633912895183
7,6.926586968558175,0.07477779446071305
8,7.047378793054698,0.07477965348687782
9,7.16817061755122,0.07478168825809374
10,7.288962442047742,0.0747840477570516
11,7.409754266544264,0.07478637591620378
12,7.530546091040787,0.07478835497106537
13,7.651337915537309,0.07479052239729503
14,7.772129740033831,0.07479244638137622
15,7.892921564530353,0.0747945462345728
16,8.013713389026876,0.074797301906593
17,8.134505213523397,0.07480067959271787
18,8.25529703801992,0.07480428738051842
19,8.376088862516442,0.0748094239745907
20,8.496880687012965,0.07481831864472549
21,8.617672511509486,0.07483310470822288
22,8.73846433600601,0.07486436575586299
23,8.85925616050253,0.07491631414459451
24,8.980047984999054,0.07497325815201508
25,9.100839809495575,0.07503196700438328
26,9.221631633992098,0.07510492871856989
27,9.34242345848862,0.07521469347128829
28,9.463215282985143,0.07537481197735045
29,9.584007107481664,0.07561740668455401
30,9.704798931978187,0.07600385017563095
31,9.825590756474709,0.0766329347415413
32,9.946382580971232,0.07770637582127524
33,10.067174405467753,0.07944693705845311
34,10.187966229964275,0.08198402135244837
35,10.308758054460798,0.08556734674363155
36,10.42954987895732,0.09133946321100306
37,10.550341703453842,0.10192359688342263
38,10.671133527950364,0.12224581365985991
39,10.791925352446887,0.1584344234882492
40,10.91271717694341,0.21826351423175142
41,11.033509001439931,0.31884812787386624
42,11.154300825936453,0.48416211095354417
43,11.275092650432976,0.7412663421078991
44,11.395884474929499,0.9683721603908053
45,11.51667629942602,0.9894691054770887
46,11.637468123922542,0.9944608601413499
47,11.758259948419065,0.9962343684136574
48,11.879051772915588,0.9956295771320577
